OBJECTID,PREFIX,NAME,TYPE,SUFFIX,POLICENAME,POLICETYPE,Date_Added,Editor,Method,FULLPOLNAME,CarteID,CrossStreetA,CrossStreetB,Date_Changed,FULL_NAME,LF_Addr,LT_Addr,RF_Addr,RT_Addr,MATERIAL,OWNER,FUNCTIONALCLASSIFICATION,JURISDICTION,ROUTESYSTEM,ROUTENUMBER,SpeedLimit,Scenic,RowWidth,AcceptDate,GlobalID,created_user,created_date,last_edited_user,last_edited_date,MUNILEFT,MUNIRIGHT,ZIPLEFT,ZIPRIGHT,STATELEFT,STATERIGHT,OneWay
972, ,WOODLOT,RD, ,WOODLOT,RD,,,,WOODLOT RD,00068,OLD FARM RD,TEABERRY LN,,WOODLOT RD,14,62,19,67,1,1,0,2,,,,,,,{C772D56B-BD7C-44F4-92A2-76830FA887D1},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
973, ,INDIAN PIPE,LN, ,INDIAN PIPE,LN,,,,INDIAN PIPE LN,00074,WILDFLOWER DR,END,,INDIAN PIPE LN,8,22,7,23,1,1,0,2,,,,,50',,{0650CB7B-FFBB-4ABE-897D-64C54EFE16D8},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
974,S,MT HOLYOKE,DR, ,SOUTH MT HOLYOKE,DR,,,,SOUTH MT HOLYOKE DR,00250,MOUNT HOLYOKE DR,END,,S MT HOLYOKE DR,2,68,7,73,1,1,0,2,,,,,,,{C31F76D7-0FDD-4211-B139-BC4371F231E3},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
975, ,WILDFLOWER,DR, ,WILDFLOWER,DR,,,,WILDFLOWER DR,00052,ALYSSUM DR,INDIAN PIPE LN,,WILDFLOWER DR,0,0,31,37,1,1,0,2,,,,,,,{070E9D2C-B213-47DE-B67A-ABE5B1975251},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
976,S,EAST,ST, ,SOUTH EAST,ST,,,,SOUTH EAST ST,00377,EVENINGSTAR DR, ,,S EAST ST,870,984,853,967,1,8,5,2,,,,1,Variable,,{6C5F5F58-7003-4DF0-B24A-3309528B6592},,,olkinm,2013/07/29 18:27:39+00,AMHERST,AMHERST,01002,01002,MA,MA,
977, ,ALYSSUM,DR, ,ALYSSUM,DR,,,,ALYSSUM DR,00059,WILDFLOWER DR,END,,ALYSSUM DR,7,23,8,22,1,1,0,2,,,,,49.213',1984/05/01 00:00:00+00,{A784BB93-D270-4B61-BFF1-AB863BCF8FB2},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
978,S,EAST,ST, ,SOUTH EAST,ST,,,,SOUTH EAST ST,00378,,STATION RD,,S EAST ST,986,986,0,0,1,8,5,2,,,,1,Variable,,{16B43F26-0628-4B2F-9B88-A0D31D3F2FB4},,,olkinm,2013/07/29 18:27:39+00,AMHERST,AMHERST,01002,01002,MA,MA,
979, ,NORWOTTUCK RAIL TRAIL 1, , ,NORWOTTUCK RAIL TRAIL 1, ,,,,NORWOTTUCK RAIL TRAIL 1,,STATION RD & RAIL TRAIL EXTENSION,S EAST ST & RAIL TRAIL #2,2005/01/25 00:00:00+00,NORWOTTUCK RAIL TRAIL 1,1,5,2,4,1,7,0,6,,,,,,,{55727EE7-EAB1-4C0E-95B5-3837E489838D},,,OLKINM,2016/06/03 17:47:42+00,AMHERST,AMHERST,01002,01002,MA,MA,
981, ,FARMINGTON,RD, ,FARMINGTON,RD,,,,FARMINGTON RD,00115,W POMEROY LN,PONDVIEW DR,,FARMINGTON RD,20,40,15,35,1,1,0,2,,,,,60',,{8D4E83F8-07BF-4EA4-8D2A-F24245B5FB33},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
982, ,PONDVIEW,DR, ,PONDVIEW,DR,,,,PONDVIEW DR,00093,FARMINGTON RD,LANTERN LN,,PONDVIEW DR,8,10,17,25,1,1,0,2,,,,,50',,{EA78B29B-4D56-4CB9-878E-833410CFB1C6},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
983, ,LANTERN,LN, ,LANTERN,LN,,,,LANTERN LN,00097,PONDVIEW DR,END,,LANTERN LN,10,26,19,25,1,1,0,2,,,,,50',,{ED6F7B09-7DA6-4990-A407-DE48CB189A73},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
984, ,ATWATER,CIR, ,ATWATER,CIR,,,,ATWATER CIR,00094,PONDVIEW DR,END,,ATWATER CIR,20,20,15,21,1,1,0,2,,,,,50',,{B452C62C-3E09-4B46-8EA6-23FAD23FA52D},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
985, ,PONDVIEW,DR, ,PONDVIEW,DR,,,,PONDVIEW DR,00092,WESTERN LN,BROOKSIDE CT,,PONDVIEW DR,220,250,207,257,1,1,0,2,,,,,50',,{BBCF44BC-1385-4294-B4D5-E60A749C027A},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
986, ,WESTERN,LN, ,WESTERN,LN,,,,WESTERN LN,00091,PONDVIEW DR,END,,WESTERN LN,20,44,11,45,1,1,0,2,,,,,50',,{4B3BA6E8-4FF3-49D7-BF2F-1990BE52A962},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
987, ,PONDVIEW,DR, ,PONDVIEW,DR,,,,PONDVIEW DR,00092,ATWATER CIR,WESTERN LN,,PONDVIEW DR,170,196,173,197,1,1,0,2,,,,,50',,{EC5A4622-4BB1-4B18-A5BD-9860C07D081F},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
988, ,FARMINGTON,RD, ,FARMINGTON,RD,,,,FARMINGTON RD,00115,PONDVIEW DR,LONGMEADOW DR,,FARMINGTON RD,131,131,132,132,1,1,0,2,,,,,60',,{DAD918E8-8BFA-4239-B4F3-E418ABE27A14},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
989, ,LONGMEADOW,DR, ,LONGMEADOW,DR,,,,LONGMEADOW DR,00099,GREENWICH RD,FARMINGTON RD,,LONGMEADOW DR,48,100,41,85,1,1,0,2,,,,,60',,{03598EA5-1BF1-466B-BAB4-CE7F32B44D1E},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
990, ,FARMINGTON,RD, ,FARMINGTON,RD,,,,FARMINGTON RD,00114,LONGMEADOW DR,DEEPWOODS DR,,FARMINGTON RD,138,138,139,139,1,1,0,2,,,,,60',,{C60602E9-07B1-4B3E-A474-54AF4F4F6378},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
991, ,SQUIRE,LN, ,SQUIRE,LN,,,,SQUIRE LN,00096,LONGMEADOW DR,END,,SQUIRE LN,10,10,9,9,1,1,0,2,,,,,,,{38434786-457A-4ACC-9E99-1B9C663A95D1},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
992, ,LONGMEADOW,DR, ,LONGMEADOW,DR,,,,LONGMEADOW DR,00099,SQUIRE LN,GREENWICH RD,,LONGMEADOW DR,36,36,31,39,1,1,0,2,,,,,60',,{6DEA8FE5-6E60-489A-B0EC-DFF4516AEAE1},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
993, ,DEEPWOODS,DR, ,DEEPWOODS,DR,,,,DEEPWOODS DR,00100,FARMINGTON RD,ARLINGTON RD,,DEEPWOODS DR,10,24,7,25,1,1,0,2,,,,,50',1972/03/01 00:00:00+00,{19EA1B34-6FF2-4266-8990-8ACECD00760F},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
994, ,MIDDLE,ST, ,MIDDLE,ST,,,,MIDDLE ST,00029,POMEROY LN,,,MIDDLE ST,2,144,1,143,1,8,0,2,,,,1,Variable,,{CD5B7FDC-8E1F-4BEB-A090-0E2F47F63DCA},,,olkinm,2013/08/06 20:07:32+00,AMHERST,AMHERST,01002,01002,MA,MA,
995, ,DEEPWOODS,DR, ,DEEPWOODS,DR,,,,DEEPWOODS DR,00100,ARLINGTON RD,END,,DEEPWOODS DR,32,54,31,53,1,1,0,2,,,,,50',1972/03/01 00:00:00+00,{C892D21B-F428-4A21-B858-6F29C6EA879C},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
996,S,EAST,ST, ,SOUTH EAST,ST,,,,SOUTH EAST ST,00379,,,,S EAST ST,1072,1204,1067,1201,1,8,5,2,,,,1,Variable,,{95281E95-2B67-4208-A700-2C477DF47C54},,,olkinm,2013/07/29 18:27:39+00,AMHERST,AMHERST,01002,01002,MA,MA,
998,S,EAST,ST, ,SOUTH EAST,ST,,,,SOUTH EAST ST,00379,,,,S EAST ST,1214,1214,0,0,1,8,5,2,,,,1,Variable,,{FFDD4FC4-3B49-4B15-A37E-9C3C4F38BCEB},,,olkinm,2013/07/29 18:27:39+00,AMHERST,AMHERST,01002,01002,MA,MA,
999, ,FARMINGTON,RD, ,FARMINGTON,RD,,,,FARMINGTON RD,00114,DEEPWOODS DR,GREENWICH RD,,FARMINGTON RD,148,149,149,149,1,1,0,2,,,,,60',,{0FE274B4-3DF6-426F-9F47-03FBF8B2063F},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1000, ,GREENWICH,RD, ,GREENWICH,RD,,,,GREENWICH RD,00098,LONGMEADOW DR,FARMINGTON RD,,GREENWICH RD,8,64,11,65,1,1,0,2,,,,,50',,{B01B1521-FBD3-4590-AB01-EFF9B2D1708F},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1001, ,MIDDLE,ST, ,MIDDLE,ST,,,,MIDDLE ST,00029,,,,MIDDLE ST,146,174,145,173,1,8,0,2,,,,1,Variable,,{ABBEA3FD-2789-4AA5-8EBC-5F0CE06EE984},,,olkinm,2013/08/06 20:07:56+00,AMHERST,AMHERST,01002,01002,MA,MA,
1002, ,WEST,ST, ,WEST,ST,,,,WEST ST,,GLENDALE RD,LONGMEADOW DR,,WEST ST,548,656,547,655,1,3,3,1,SR,116,,,,,{0449C5E7-B59D-42F7-A92A-27FD93D3A4A1},,,olkinm,2013/08/06 17:24:29+00,AMHERST,AMHERST,01002,01002,MA,MA,
1003, ,LONGMEADOW,DR, ,LONGMEADOW,DR,,,,LONGMEADOW DR,00099,WEST ST,SQUIRE LN,,LONGMEADOW DR,15,21,12,22,1,1,0,2,,,,,60',,{2197B4DA-D336-403B-A6A0-8E3E467B763C},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1004,S,EAST,ST, ,SOUTH EAST,ST,,,,SOUTH EAST ST,00379,,,,S EAST ST,1230,1230,0,0,1,8,5,2,,,,1,Variable,,{3B94D1AB-E755-417A-8127-EE1BA2A04661},,,olkinm,2013/07/29 18:27:39+00,AMHERST,AMHERST,01002,01002,MA,MA,
1005, ,ARLINGTON,RD, ,ARLINGTON,RD,,,,ARLINGTON RD,00101,DEEPWOODS DR,END,,ARLINGTON RD,10,16,15,15,1,1,0,2,,,,,50',1972/03/01 00:00:00+00,{AD2861F8-AE4D-473B-A8DD-83B3E09837C0},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1006, ,FARMINGTON,RD, ,FARMINGTON,RD,,,,FARMINGTON RD,00114,GREENWICH RD,END,,FARMINGTON RD,154,162,155,161,1,1,0,2,,,,,60',,{CB3F4CDB-2BF7-43E7-80BE-D302BEB8478C},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1007, ,MIDDLE,ST, ,MIDDLE,ST,,,,MIDDLE ST,00029,,POTWINE LN,,MIDDLE ST,176,218,175,217,1,8,0,2,,,,1,Variable,,{B976973A-86DC-4559-AB09-54EA683323D9},,,olkinm,2013/08/06 20:08:51+00,AMHERST,AMHERST,01002,01002,MA,MA,
1008,S,EAST,ST, ,SOUTH EAST,ST,,,,SOUTH EAST ST,00379,,POTWINE LN,,S EAST ST,1240,1260,1245,1261,1,8,5,2,,,,1,Variable,,{7473B791-6244-4E93-9568-D3CCB5B2FC6D},,,olkinm,2013/07/29 18:27:39+00,AMHERST,AMHERST,01002,01002,MA,MA,
1009, ,POTWINE,LN, ,POTWINE,LN,,,,POTWINE LN,00372,WEST ST,POTWINE PL,,POTWINE LN,2,58,1,57,1,8,0,2,,,,1,33',,{B4E0C060-A4D0-4287-B64E-A38705E69E94},,,olkinm,2013/08/06 17:03:21+00,AMHERST,AMHERST,01002,01002,MA,MA,
1010, ,WEST,ST, ,WEST,ST,,,,WEST ST,,LONGMEADOW DR,POTWINE LN,,WEST ST,658,708,657,707,1,3,3,1,SR,116,,,,,{D6A931F8-8720-4D73-A210-1D40C06DCBD2},,,olkinm,2013/08/06 17:23:23+00,AMHERST,AMHERST,01002,01002,MA,MA,
1011,S,EAST,ST, ,SOUTH EAST,ST,,,,SOUTH EAST ST,00380,POTWINE LN,MOUNT POLLUX DR,,S EAST ST,1270,1330,1277,1325,1,8,5,2,,,,1,Variable,,{64F757A3-3AB0-4046-8ED8-7F496D196621},,,olkinm,2013/07/29 18:27:39+00,AMHERST,AMHERST,01002,01002,MA,MA,
1012, ,MOUNT POLLUX,DR, ,MT POLLUX,DR,,,,MT POLLUX DR,00161,S EAST ST,END,,MOUNT POLLUX DR,0,0,15,25,1,1,0,2,,,,,40',,{B2A9B904-972C-4406-87D7-75DBB7575D1F},,,olkinm,2013/07/29 18:28:30+00,AMHERST,AMHERST,01002,01002,MA,MA,
1013, ,NORWOTTUCK RAIL TRAIL EXT, , ,NORWOTTUCK RAIL TRAIL EXT, ,,,,NORWOTTUCK RAIL TRAIL EXT,,,"WARREN WRIGHT RD, BELCHERTOWN",2006/01/25 00:00:00+00,NORWOTTUCK RAIL TRAIL EXT,1,5,2,4,1,7,0,6,,,,,,,{FCCCD087-0341-47EA-9B4F-3D9D022D9824},,,OLKINM,2016/06/03 17:54:53+00,AMHERST,AMHERST,01002,01002,MA,MA,
1015, ,DPW ACCESS,RD, ,DPW ACCESS,RD,,,,DPW ACCESS RD,,S EAST ST,END,,DPW ACCESS RD,0,0,0,0,1,1,0,2,,,,,,,{AA4CA134-E1BE-42A2-A6F9-F55FCC829978},,,olkinm,2013/07/29 18:28:30+00,AMHERST,AMHERST,01002,01002,MA,MA,
1016,S,EAST,ST, ,SOUTH EAST,ST,,,,SOUTH EAST ST,00380,MOUNT POLLUX DR,DPW ACCESS RD,,S EAST ST,1350,1458,1339,1459,1,8,5,2,,,,1,Variable,,{94A130FB-2E97-43A3-B6F9-C5F04EDE08CF},,,olkinm,2013/07/29 18:27:39+00,AMHERST,AMHERST,01002,01002,MA,MA,
1020, ,CANTERBURY,LN, ,CANTERBURY,LN,,,,CANTERBURY LN,00160,BAY RD & SOUTH EAST ST,END,,CANTERBURY LN,4,24,5,27,1,1,0,2,,,,,50',1998/01/01 00:00:00+00,{AAD3D1B1-750D-44F5-A20E-C167091B7525},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1021, ,BAY,RD, ,BAY,RD,,,,BAY RD,00364,HULST RD,HARRIS MOUNTAIN RD,,BAY RD,1070,1200,1111,1205,1,8,5,2,,,,1,Variable,6732/04/15 00:00:00+00,{7A0E812D-888C-436D-8560-F5487CAE7D2D},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1022, ,BAY,RD, ,BAY,RD,,,,BAY RD,00364,,"BAY RD, BELCHERTOWN",,BAY RD,1360,1360,1309,1351,1,8,5,2,,,,1,Variable,6732/04/15 00:00:00+00,{3C848B72-9A5F-4ACD-B40B-C3FAE210D13C},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1023, ,BAY,RD, ,BAY,RD,,,,BAY RD,00364,HARRIS MOUNTAIN RD,ELF HILL RD,,BAY RD,1210,1290,1269,1299,1,8,5,2,,,,1,Variable,6732/04/15 00:00:00+00,{21BA976C-9FEB-4F17-88DF-4EBFECD09EA0},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1024, ,HARRIS MOUNTAIN,RD, ,HARRIS MOUNTAIN,RD,,,,HARRIS MOUNTAIN RD,00176,BAY RD,"HARRIS ST, GRANBY",,HARRIS MOUNTAIN RD,30,40,31,41,1,8,0,2,,,,1,,,{964085A4-F60C-4335-B711-A1E6F6CE9E8E},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1025, ,WEST,ST, ,WEST,ST,,,,WEST ST,,COUNTRY CORNERS,MILITARY RD,,WEST ST,1352,1548,1333,1333,1,3,3,1,SR,116,,,,,{66405824-8ECF-4C59-8544-F714527BAF58},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1026, ,MILITARY,RD, ,MILITARY,RD,,,,MILITARY RD,,WEST ST,END,,MILITARY RD,1,99,2,100,1,2,0,H,,,,,,,{D69CC583-9C9D-4E44-8C00-B2902684B116},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1027, ,WEST,ST, ,WEST,ST,,,,WEST ST,,MILITARY RD,"AMHERST RD, SOUTH HADLEY",,WEST ST,1550,1550,0,0,1,3,3,1,SR,116,,,,,{C1A7A3CC-71D3-4EAF-9C56-C72F1A787CE5},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1028, ,HARKNESS,RD, ,HARKNESS,RD,,,,HARKNESS RD,,STONY HILL RD,DAYTON LN,,HARKNESS RD,166,360,165,359,1,7,5,,,,,,,,{9A3F5792-97F8-4E39-9A86-9F092F0DBD04},,,olkinm,2013/08/06 15:20:52+00,AMHERST,PELHAM,01002,01002,MA,MA,
1029, ,HARKNESS,RD, ,HARKNESS,RD,,,,,,DAYTON LN,HARKNESS RD,,HARKNESS RD,152,164,151,163,1,7,5,,,,,,,,{80EC5F36-FEEC-477F-81AD-EE84BE0D4468},,,olkinm,2013/08/06 15:20:15+00,AMHERST,PELHAM,01002,01002,MA,MA,
1030, ,DAYTON,LN, ,DAYTON,LN,,,,DAYTON LN,,HARKNESS RD,END,,DAYTON LN,1,29,2,30,1,1,0,2,,,,,,2004/11/01 00:00:00+00,{14362236-66B0-451A-AE9F-94EE30D5187A},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1031, ,MULLINS,WAY, ,MULLINS,WAY,,,,MULLINS WAY,,N HADLEY RD,END,,MULLINS WAY,150,250,101,251,1,4,0,B,,,,,,,{9E13730B-1D8C-49D8-A3E1-B2AFB66D93CA},,,olkinm,2013/08/01 14:32:30+00,AMHERST,AMHERST,01002,01002,MA,MA,
1032,N,RESIDENTIAL,DR, ,NORTH RESIDENTIAL,DR,,,,NORTH RESIDENTIAL DR,,N PLEASANT ST,SYLVAN DR,,N RESIDENTIAL DR,2,100,1,99,1,4,0,B,,,,,,,{B8CE2D8A-9647-4217-8D42-F392A8D36A59},,,olkinm,2013/08/01 14:16:08+00,AMHERST,AMHERST,01002,01002,MA,MA,
1033, , , , ,,,,,,,,EAST DR,MEMORIAL FIELD HOUSE RD,,,0,0,0,0,1,5,0,H,,,,,,,{0038F559-5BE6-4584-9DFE-B589B7B50C22},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1034, , , , ,,,,,,,,MEMORIAL FIELD HOUSE RD,END,,,0,0,0,0,1,5,0,H,,,,,,,{990CCB50-5AD8-460F-9319-D920923D7B5D},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1038, ,COLLEGE,ST, ,COLLEGE,ST,,,,COLLEGE ST,00328,SEELYE ST, ,,COLLEGE ST,60,118,59,117,1,8,2,2,SR,9,,,Variable,1881/04/15 00:00:00+00,{826308A3-FB6E-4BE3-8142-28C7303C3E20},,,olkinm,2013/08/20 18:42:12+00,AMHERST,AMHERST,01002,01002,MA,MA,
1039, ,CHURCHILL,ST, ,CHURCHILL,ST,,,,CHURCHILL ST,,SPRING ST,END,,CHURCHILL ST,0,0,0,0,1,5,0,H,,,,,,,{D694F112-5FA4-4A6B-ADFE-5BD858904DBF},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1040, ,JOHNSON CHAPEL,RD, ,JOHNSON CHAPEL,RD,,,,JOHNSON CHAPEL RD,,QUADRANGLE,END,,JOHNSON CHAPEL RD,0,0,0,0,1,5,0,H,,,,,,,{2EE427B0-3F8E-4293-ADBC-6BCF21C8845B},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1041, ,STATION,RD, ,STATION,RD,,,,STATION RD,00318,CORTLAND DR,HAWTHORN RD,,STATION RD,550,680,561,683,1,8,0,2,,,,1,Variable,,{50D24E38-36FC-4B73-A2B9-65953085843B},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1043,,LINDEN RIDGE,RD,,LINDEN RIDGE,RD,2004/10/04 00:00:00+00,Mapwares,Manual,LINDEN RIDGE RD,,HAWTHORN RD,CONCORD WAY,,LINDEN RIDGE RD,48,86,45,0,1,2,0,0,,,,,50',,{CF5C7DA8-768D-4437-A602-7B0E11305D74},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1044, ,GREENLEAVES,DR, ,GREENLEAVES,DR,,,,GREENLEAVES DR,00358,NORTHAMPTON RD,"GREENLEAVES DR, HADLEY",,GREENLEAVES DR,2,26,1,23,1,1,0,2,,,,,50',,{312F5E41-D947-4925-8E97-8B61070277A8},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1046, ,POTWINE,LN, ,POTWINE,LN,,OlkinM,,POTWINE LN,00372,POTWINE PL, ,,POTWINE LN,60,188,59,187,1,8,0,2,,,,1,33',,{91F6249E-DDF6-4EC2-98AF-5E94245D2E98},,,olkinm,2013/08/06 17:02:46+00,AMHERST,AMHERST,01002,01002,MA,MA,
1047, ,POTWINE,LN, ,POTWINE,LN,,OlkinM,,POTWINE LN,00371,,MIDDLE ST,,POTWINE LN,190,400,189,399,1,8,0,2,,,,1,33',,{B052EF7A-2902-4A2A-A384-D6D5282488C2},,,olkinm,2013/08/06 17:01:55+00,AMHERST,AMHERST,01002,01002,MA,MA,
1048, ,POTWINE,PL, ,POTWINE,PL,,,,POTWINE PL,00131,,END,,POTWINE PL,0,0,0,0,1,1,0,2,,,,,,,{56C917EB-41FC-49C5-811B-52EBC0598CEE},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1049, ,POTWINE,PL, ,POTWINE,PL,,,,POTWINE PL,00130,POTWINE LN,END,,POTWINE PL,4,4,5,7,1,1,0,2,,,,,,,{B1283FF1-3D18-4A4F-87C9-DA7C26FA4061},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1050, ,RUSSETT,LN, ,RUSSETT,LN,,OlkinM,,RUSSETT LN,,MCINTOSH DR,END,2005/03/10 00:00:00+00,RUSSETT LN,0,0,0,0,1,2,0,H,,,,,,,{FD8EF8FB-C90F-40C6-A6C6-D3350F586E1F},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1051,S,CAMPUS,DR, ,SOUTH CAMPUS,DR,,OlkinM,,SOUTH CAMPUS DR,,PRESCOTT RD,LIBRARY RD,,S CAMPUS DR,21,463,20,466,1,6,0,H,,,,,,,{EFFBC69C-286F-4433-AA23-44D70FE82952},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1053,,WHITMAN HILL,,,WHITMAN HILL,,,,,WHITMAN HILL,,STRONG ST,END,,WHITMAN HILL,,,,,1,2,0,H,,,,,,,{5D4F11F7-0972-493D-870D-A77808C96CF3},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1056,E,PLEASANT,ST, ,EAST PLEASANT,ST,,,,EAST PLEASANT ST,00296,,OWEN DR,,E PLEASANT ST,918,958,949,973,1,8,5,2,,,,1,Variable,1835/04/15 00:00:00+00,{1CC57525-0761-44D7-8057-3D8A4CBAD4B2},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1057,S,CAMPUS,DR, ,SOUTH CAMPUS,DR,,,,SOUTH CAMPUS DR,,,LONGSWORTH RD,,S CAMPUS DR,0,0,0,0,1,6,0,H,,,,,,,{7660174F-B10B-4BA4-85BA-71A28C5F778C},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1058,S,CAMPUS,DR, ,SOUTH CAMPUS,DR,,,,SOUTH CAMPUS DR,,LONGSWORTH RD,TORREY RD,,S CAMPUS DR,0,0,0,0,1,6,0,H,,,,,,,{DC903A23-E664-485D-9D06-BD763F36EF58},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1059,,LONGSWORTH,RD,,LONGSWORTH,RD,2005/04/01 00:00:00+00,OLKINM,,LONGSWORTH RD,,S CAMPUS DR,END,,LONGSWORTH RD,,,,,1,6,0,H,,,,,,,{634C2E31-B70E-4759-8960-49C5102217B3},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1060,,LONGSWORTH,RD,,LONGSWORTH,RD,2005/04/01 00:00:00+00,OLKINM,,LONGSWORTH RD,,,END,,LONGSWORTH RD,,,,,1,6,0,H,,,,,,,{29D47F75-06AD-499F-B8DA-B58EDE418490},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1062, ,SNELL,ST, ,SNELL,ST,,,,SNELL ST,00309,MOODY FIELD RD,RAIL TRAIL #5,,SNELL ST,0,0,0,0,1,8,0,2,,,25,1,49.5',,{64056BBC-5342-4004-B6C6-A6BF30F6E831},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1063,,MOODY FIELD,RD,,MOODY FIELD,RD,2005/07/25 00:00:00+00,OlkinM,,MOODY FIELD RD,,SNELL ST,END,,MOODY FIELD RD,6,14,7,15,1,1,0,2,,,,,,2008/06/02 00:00:00+00,{4E443D7F-E34E-4909-A538-C21C474D76DD},,,OLKINM,2016/10/19 14:47:13+00,AMHERST,AMHERST,01002,01002,MA,MA,
1064, ,SNELL,ST, ,SNELL,ST,,,,SNELL ST,00309,BLAKE FIELD,MOODY FIELD RD,,SNELL ST,100,172,0,0,1,8,0,2,,,25,1,49.5',,{C4924D2A-1953-44E6-BFB8-4B937378BE0A},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1066, ,RESEARCH,DR, ,RESEARCH,DR,2005/09/23 00:00:00+00,OlkinM,,RESEARCH DR,,OLD BELCHERTOWN RD,END,,RESEARCH DR,9,9,0,0,1,2,0,H,,,,,,,{CCAF7AF3-A36F-4646-A028-E8DA4903D45A},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
1070, ,NORWOTTUCK RAIL TRAIL 2, , ,NORWOTTUCK RAIL TRAIL 2, ,,,,NORWOTTUCK RAIL TRAIL 2,,S EAST ST & RAIL TRAIL #1,RAIL TRAIL #3 & EAST DR,,NORWOTTUCK RAIL TRAIL 2,1,5,2,4,1,7,0,6,,,,,,,{284D05E9-DB45-44D0-94D7-F19131B38FC3},,,OLKINM,2016/06/03 17:42:16+00,AMHERST,AMHERST,01002,01002,MA,MA,
1071, ,NORWOTTUCK RAIL TRAIL 3, , ,NORWOTTUCK RAIL TRAIL 3, ,,,,NORWOTTUCK RAIL TRAIL 3,,RAIL TRAIL #2 & EAST DR,S PLEASANT ST & RAIL TRAIL #4,,NORWOTTUCK RAIL TRAIL 3,1,5,2,4,1,7,0,6,,,,,,,{C9121631-EEF0-4C4D-BE97-9E613C32FEC4},,,OLKINM,2016/06/03 17:33:14+00,AMHERST,AMHERST,01002,01002,MA,MA,
1072, ,EAST,DR,,EAST,DR,,,,EAST DR,,MERRILL SCIENCE RD, ,,EAST DR,57,71,56,72,1,5,0,H,,,,,,,{889B0385-A57C-45A5-835C-1227C7A1F29B},,,OLKINM,2016/06/03 17:33:02+00,AMHERST,AMHERST,01002,01002,MA,MA,
1073, ,NORWOTTUCK RAIL TRAIL 4, , ,NORWOTTUCK RAIL TRAIL 4, ,,,,NORWOTTUCK RAIL TRAIL 4,,S PLEASANT ST & RAIL TRAIL #3,RAIL TRAIL #5,,NORWOTTUCK RAIL TRAIL 4,1,5,2,4,1,7,0,6,,,,,,,{9CB55922-7EEA-4B6D-B2B3-05290DEB4734},,,OLKINM,2016/06/03 17:25:49+00,AMHERST,AMHERST,01002,01002,MA,MA,
